source_city,dest_city,num_airlines
Atlanta,Great Exuma,1
Atlanta,Guatemala City,1
Atlanta,Hattiesburg/Laurel,1
Atlanta,Hewandorra,1
Atlanta,Honolulu,1
Atlanta,Johannesburg,1
Atlanta,Kingston,1
Atlanta,Kralendijk,1
Atlanta,Lagos,1
Atlanta,Lewisburg,1
Atlanta,Liberia,1
Atlanta,Lima,1
Atlanta,Macon,1
Atlanta,Managua,1
Atlanta,Meridian,1
Atlanta,Muscle Shoals,1
Atlanta,Philipsburg,1
Atlanta,Port-au-prince,1
Atlanta,Providenciales,1
Atlanta,Quito,1
Atlanta,Roatan,1
Atlanta,San Pedro Sula,1
Atlanta,San Salvador,1
Atlanta,Santo Domingo,1
Atlanta,Sao Paulo,1
Atlanta,Sioux Falls,1
Atlanta,Tegucigalpa,1
Atlanta,Tokyo,1
Atlanta,Trenton,1
Atlanta,Tupelo,1
Atlanta,Zurich,1
Atlantic City,Boston,1
Atlantic City,Detroit,1
Atlantic City,Fort Lauderdale,1
Atlantic City,Fort Myers,1
Atlantic City,Houston,1
Atlantic City,Myrtle Beach,1
Atlantic City,Orlando,1
Atlantic City,Tampa,1
Atoifi,Honiara,1
Atqasuk,Barrow,1
Atqasuk,Wainwright,1
Attawapiskat,Kashechewan,1
Attawapiskat,Peawanuck,1
Atyrau,Amsterdam,1
Atyrau,Istanbul,1
Atyrau,Moscow,1
Atyrau,Uralsk,1
Auckland,Gisborne,1
Auckland,Guangzhou,1
Auckland,Hamilton,1
Auckland,Kaitaia,1
Auckland,Kerikeri,1
Auckland,Kuala Lumpur,1
Auckland,NAPIER,1
Auckland,Nelson,1
Auckland,New Plymouth,1
Auckland,Palmerston North,1
Auckland,Paraparaumu,1
Auckland,Rotorua,1
Auckland,Seoul,1
Auckland,Taupo,1
Auckland,Tauranga,1
Auckland,Wanganui,1
Auckland,Whakatane,1
Auckland,Whangarei,1
Auckland,Woodbourne,1
Augsburg,Marseille,1
Augusta,Boston,1
Aupaluk,Kangirsuk,1
Aupaluk,Quujjuaq,1
Aupaluk,Tasiujaq,1
Aurillac,Paris,1
Aurukun,Cairns,1
Aurukun,Coen,1
Austin,Baltimore,1
Austin,Boston,1
Austin,Cleveland,1
Austin,Dallas,1
Austin,Detroit,1
Austin,Long Beach,1
Austin,Lubbock,1
Austin,Memphis,1
Austin,Mexico City,1
Austin,Minneapolis,1
Austin,Nashville,1
Austin,Sacramento,1
Austin,Salt Lake City,1
Austin,San Diego,1
Austin,Seattle,1
Austin,Tampa,1
Avalon,Sydney,1
Avarua,Atiu Island,1
Avarua,Mangaia Island,1
Avarua,Mauke Island,1
Avarua,Mitiaro Island,1
Avarua,Sydney,1
Avignon,Ajaccio,1
Avignon,Limoges,1
Aviles,Arrecife,1
Aviles,London,1
Aviles,Tenerife,1
Axum,Addis Ababa,1
Axum,Lalibella,1
BRISTOL,Sanford,1
BRISTOL,St. Petersburg,1
Babelthuap,Agana,1
Babelthuap,Manila,1
Babelthuap,Yap,1
Babo,Sorong,1
Bacolod,Cebu,1
Bacolod,Davao,1
Bacolod,Ladag,1
Badajoz,Barcelona,1
Badajoz,Madrid,1
Bagan,Heho,1
Baghdad,Abu Dhabi,1
Baghdad,Amman,1
Baghdad,Ankara,1
Baghdad,Antalya,1
Baghdad,Bahrain,1
Baghdad,Beirut,1
Baghdad,Cairo,1
Baghdad,Istanbul,1
Baghdad,Sharjah,1
Baghdad,Stockholm,1
Baghdad,Tbilisi,1
Baghdogra,Bangkok,1
Baghdogra,Thimphu,1
Bagotville,Quebec,1
Bagotville,Sept-iles,1
Bahar Dar,Addis Ababa,1
Bahar Dar,Lalibella,1
Bahawalpur,Islamabad,1
Bahia Blanca,Mar Del Plata,1
Bahia Blanca,Trelew,1
Bahia Solano,Medellin,1
Bahrain,Addis Ababa,1
Bahrain,Baghdad,1
Bahrain,Beirut,1
Bahrain,Delhi,1
Bahrain,Frankfurt,1
Bahrain,Islamabad,1
Bahrain,Karachi,1
Bahrain,Khartoum,1
Bahrain,Kochi,1
Bahrain,Larnaca,1
Bahrain,Madras,1
Bahrain,Mangalore,1
Bahrain,Najaf,1
Bahrain,Paris,1
Bahrain,Peshawar,1
Bahrain,Sharjah,1
Bahrain,Sialkot,1
Bahrain,Tehran,1
Bahrain,Trivandrum,1
Baie Comeau,Montreal,1
Baie Comeau,Wabush,1
Bakalalan,Lawas,1
Baker Lake,Repulse Bay,1
Baker Lake,Whale Cove,1
Bakersfield,Denver,1
Bakersfield,Houston,1
Bakersfield,Los Angeles,1
Bakersfield,San Francisco,1
Bakhtaran,Istanbul,1
Baku,Alma-ata,1
Baku,Ankara,1
Baku,Beijing,1
Baku,Budapest,1
Baku,Ganja,1
Baku,Kabul,1
Baku,Krasnoyarsk,1
Baku,Mineralnye Vody,1
Baku,Minsk 2,1
Baku,Nizhnekamsk,1
Baku,Omsk,1
Baku,Tabriz,1
Baku,Tashkent,1
Baku,Tel-aviv,1
Baku,Tselinograd,1
Baku,Ufa,1
Baku,Urumqi,1
Balikesir Korfez,Istanbul,1
Balikpapan,Batam,1
Balikpapan,Denpasar,1
Balikpapan,Kuala Lumpur,1
Balikpapan,Semarang,1
Ballina Byron Bay,Melbourne,1
Ballina Byron Bay,Newcastle,1
Balmaceda,Punta Arenas,1
Balmaceda,Santiago,1
Baltimore,Birmingham,1
Baltimore,Cancun,1
Baltimore,Charleston,1
Baltimore,Cincinnati,1
Baltimore,Freeport,1
Baltimore,Grand Rapids,1
Baltimore,Greenville,1
Baltimore,Jacksonville,1
Baltimore,Kansas City,1
Baltimore,Little Rock,1
Baltimore,Milwaukee,1
Baltimore,Montego Bay,1
Baltimore,Myrtle Beach,1
Baltimore,Nassau,1
Baltimore,Newark,1
Baltimore,Oklahoma City,1
Baltimore,Oranjestad,1
Baltimore,Panama City,1
Baltimore,Punta Cana,1
Baltimore,San Francisco,1
Baltimore,Seattle,1
Baltimore,Toronto,1
Baltimore,West Palm Beach,1
Bam,Teheran,1
Bamako,Algier,1
Bamako,Casablanca,1
Bamako,Lagos,1
Bamako,Lisbon,1
Bamako,Lome,1
Bamako,Nairobi,1
Bamako,Nouakschott,1
Bamako,Tunis,1
Banda Aceh,Kuala Lumpur,1
Bandar Abbas,Ahwaz,1
Bandar Abbas,Chah Bahar,1
Bandar Abbas,Dasht-e-naz,1
Bandar Abbas,Rasht,1
Bandar Abbas,Tabriz,1
Bandar Abbas,Yazd,1
Bandar Lengeh,Dubai,1
Bandar Lengeh,Shiraz,1
Bandar Mahshahr,Esfahan,1
Bandar Mahshahr,Teheran,1
Bandar Seri Begawan,Dubai,1
Bandar Seri Begawan,Jeddah,1
Bandar Seri Begawan,Melbourne,1
Bandar Seri Begawan,Shanghai,1
Bandung,Banjarmasin,1
Bandung,Batam,1
Bandung,Johor Bahru,1
Bandung,Yogyakarta,1
Bangalore,Ahmedabad,1
Bangalore,Bangkok,1
Bangalore,Belgaum,1
Bangalore,Bhubaneswar,1
Bangalore,Calicut,1
Bangalore,Dammam,1
Bangalore,Dubai,1
Bangalore,Guwahati,1
Bangalore,Hubli,1
Bangalore,Jaipur,1
Bangalore,Jeddah,1
Bangalore,Lucknow,1
Bangalore,Muscat,1
Bangalore,Mysore,1
Bangalore,Nagpur,1
Bangalore,Paris,1
Bangalore,Riyadh,1
Bangalore,Sharjah,1
Bangalore,Vijayawada,1
Bangda,Lhasa,1
Bangkok,Alma-ata,1
Bangkok,Angeles City,1
Bangkok,Baghdogra,1
Bangkok,Bangalore,1
Bangkok,Buri Ram,1
Bangkok,Chittagong,1
Bangkok,Chumphon,1
Bangkok,Guwahati,1
Bangkok,Hangzhou,1
Bangkok,Helsinki,1
Bangkok,Irkutsk,1
Bangkok,Islamabad,1
Bangkok,Jinan,1
Bangkok,Kaohsiung,1
Bangkok,Kiev,1
Bangkok,Krasnoyarsk,1
Bangkok,Kuwait,1
Bangkok,Lahore,1
Bangkok,Lampang,1
Bangkok,Loei,1
Bangkok,Madrid,1
Bangkok,Male,1
Bangkok,Milano,1
Bangkok,Muscat,1
Bangkok,Nan,1
Bangkok,Nanchang,1
Bangkok,Narathiwat,1
Bangkok,Naypyidaw,1
Bangkok,Novosibirsk,1
Bangkok,Phrae,1
Bangkok,Qingdao,1
Bangkok,Ranong,1
Bangkok,Roi Et,1
Bangkok,Rome,1
Bangkok,Sakon Nakhon,1
Bangkok,Sapporo,1
Bangkok,Savannakhet,1
Bangkok,Shantou,1
Bangkok,Sukhothai,1
Bangkok,Surabaya,1
Bangkok,Tak,1
Bangkok,Tashkent,1
Bangkok,Tehran,1
Bangkok,Trat,1
Bangkok,Ulan Bator,1
Bangkok,Xi'an,1
Bangkok,Yekaterinburg,1
Bangkok,Zhengzhou,1
Bangor,Detroit,1
Bangor,New York,1
Bangor,Sanford,1
Bangor,St. Petersburg,1
Bangui,Casablanca,1
Bangui,Douala,1
Bangui,Yaounde,1
Banja Luka,Belgrade,1
Banja Luka,Sarajevo,1
Banja Luka,Zurich,1
Banjarmasin,Bandung,1
Banjarmasin,Pangkalan Bun,1
Banjarmasin,Semarang,1
Banjarmasin,Yogyakarta,1
Banjul,Bissau,1
Banjul,Casablanca,1
Banjul,Gran Canaria,1
Banjul,"Praia, Santiago Island",1
Baotou,Changcha,1
Baotou,Chengdu,1
Baotou,Chifeng,1
Baotou,Nanjing,1
Baotou,Shenyang,1
Baotou,Urumqi,1
Baotou,Wuhan,1
Bar Harbor,Boston,1
Barcaldine,Longreach,1
Barcelona,Badajoz,1
Barcelona,Beauvais,1
Barcelona,Belfast,1
Barcelona,Bergamo,1
Barcelona,Bern,1
Barcelona,Bogota,1
Barcelona,Bristol,1
Barcelona,Buenos Aires,1
Barcelona,Burgos,1
Barcelona,Cairo,1
Barcelona,Charleroi,1
Barcelona,Cluj-napoca,1
Barcelona,Cologne,1
Barcelona,Cork,1
Barcelona,Dubai,1
Barcelona,East Midlands,1
Barcelona,Eindhoven,1
Barcelona,Gdansk,1
Barcelona,Glasgow,1
Barcelona,Islamabad,1
Barcelona,Katowice,1
Barcelona,Lahore,1
Barcelona,Leon,1
Barcelona,Milan,1
Barcelona,Minsk 2,1
Barcelona,Montreal,1
Barcelona,Newcastle,1
Barcelona,Panama City,1
Barcelona,Porlamar,1
Barcelona,Poznan,1
Barcelona,Prestwick,1
Barcelona,Riga,1
Barcelona,Rotterdam,1
Barcelona,Rygge,1
Barcelona,Salamanca,1
Barcelona,Sandefjord,1
Barcelona,Sao Paulo,1
Barcelona,Singapore,1
Barcelona,Southend,1
Barcelona,Timisoara,1
Barcelona,Treviso,1
Barcelona,Tunis,1
Barcelos,Manaus,1
Bardufoss,Oslo,1
Bari,Amsterdam,1
Bari,Beauvais,1
Bari,Bergamo,1
Bari,Bologna,1
Bari,Bucharest,1
Bari,Budapest,1
Bari,Cagliari,1
Bari,Charleroi,1
Bari,Cologne,1
Bari,Dublin,1
Bari,Duesseldorf,1
Bari,Genoa,1
Bari,Hahn,1
Bari,Karlsruhe/Baden-Baden,1
Bari,Maastricht,1
Bari,Malta,1
Bari,Milano,1
Bari,Paris,1
Bari,Pisa,1
Bari,Prague,1
Bari,Ronchi De Legionari,1
Bari,Sevilla,1
Bari,Stuttgart,1
Bari,Tirana,1
Bari,Treviso,1
Bari,Valencia,1
Bari,Venice,1
Bari,Villafranca,1
Bari,Weeze,1
Bario,Marudi,1
Bario,Miri,1
Barisal,Dhaka,1
Barnstable,Boston,1
Barnstable,Nantucket,1
Barquisimeto,Porlamar,1
Barquisimeto,Willemstad,1
Barra,Glasgow,1
Barrancabermeja,Bogota,1
Barranquilla,Cali,1
Barranquilla,Panama City,1
Barranquilla,Rio Negro,1
Barranquilla,San Andres Island,1
Barrow,Anchorage,1
Barrow,Atqasuk,1
Barrow,Deadhorse,1
Barrow,Fairbanks,1
Barrow,Nuiqsut,1
Barrow,Point Lay,1
Barrow,Wainwright,1
Barter Island,Deadhorse,1
Barter Island,Fort Yukon,1
Basrah,Abu Dhabi,1
Basrah,Amman,1
Basrah,Beirut,1
Basrah,Istanbul,1
Basrah,Sharjah,1
Basse Terre,Nassau,1
Basse Terre,San Juan,1
Bastia,Berlin,1
Bastia,Bordeaux,1
Bastia,Brest,1
Bastia,Brussels,1
Bastia,Cologne,1
Bastia,Duesseldorf,1
Bastia,Frankfurt,1
Bastia,Geneva,1
Bastia,Hamburg,1
Bastia,London,1
Bastia,Luxemburg,1
Bastia,Strasbourg,1
Bastia,Stuttgart,1
Bata,Cotonou,1
Bata,Malabo,1
Batam,Balikpapan,1
Batam,Bandung,1
Batam,Bengkulu,1
Batam,Denpasar,1
Batam,Pangkal Pinang,1
Batam,Pontianak,1
Batam,Ranai-Natuna Besar Island,1
Batam,Semarang,1
Batam,Yogyakarta,1
Bathurst,Montreal,1
Bathurst,Parkes,1
Bathurst,Sydney,1
Batman,Ankara,1
Batna,Algier,1
Batna,Lyon,1
Batna,Marseille,1
Batna,Paris,1
Baton Rouge,Houston,1
Batsfjord,Berlevag,1
Batsfjord,Hammerfest,1
Batsfjord,Mehamn,1
Batsfjord,Vadsø,1
Batsfjord,Vardø,1
Batumi,Dnepropetrovsk,1
Batumi,Istanbul,1
Batumi,Minsk 2,1
Batumi,Tbilisi,1
Bau-Bau,Ujung Pandang,1
Bauru,Campinas,1
Bauru,Marília,1
Bauru,Sao Paulo,1
Bayankhongor,Altai,1
Bayankhongor,Ulan Bator,1
Bayannur,Hohhot,1
Bayannur,Xi'an,1
Bayannur,Yinchuan,1
Bearskin Lake,Angling Lake,1
Bearskin Lake,Big Trout Lake,1
Bearskin Lake,Muskrat Dam,1
Bearskin Lake,Sioux Lookout,1
Beauvais,Alghero,1
Beauvais,Alicante,1
Beauvais,Arrecife,1
Beauvais,Barcelona,1
Beauvais,Bari,1
Beauvais,Belgrade,1
Beauvais,Bergamo,1
Beauvais,Beziers,1
Beauvais,Bologna,1
Beauvais,Bratislava,1
Beauvais,Brindisi,1
Beauvais,Bucharest,1
Beauvais,Budapest,1
Beauvais,Cagliari,1
Beauvais,Chisinau,1
Beauvais,Cluj-napoca,1
Beauvais,Dublin,1
Beauvais,El Aroui,1
Beauvais,Faro,1
Beauvais,Fes,1
Beauvais,Gdansk,1
Beauvais,Gerona,1
Beauvais,Gothenborg,1
Beauvais,Katowice,1
Beauvais,Krakow,1
Beauvais,Lisbon,1
Beauvais,Madrid,1
Beauvais,Malaga,1
Beauvais,Manchester,1
Beauvais,Marrakech,1
Beauvais,Oujda,1
Beauvais,Palma de Mallorca,1
Beauvais,Pescara,1
Beauvais,Pisa,1
Beauvais,Porto,1
Beauvais,Poznan,1
Beauvais,Pula,1
Beauvais,Rabat,1
Beauvais,Rome,1
Beauvais,Ronchi De Legionari,1
Beauvais,Rygge,1
Beauvais,Rzeszow,1
Beauvais,Sevilla,1
Beauvais,Shannon,1
Beauvais,Sofia,1
Beauvais,Stockholm,1
Beauvais,Tanger,1
Beauvais,Tenerife,1
Beauvais,Timisoara,1
Beauvais,Tirgu Mures,1
Beauvais,Trapani,1
Beauvais,Treviso,1
Beauvais,Valencia,1
Beauvais,Wroclaw,1
Beauvais,Zadar,1
Beauvais,Zaragoza,1
Beaver,Fairbanks,1
Beckley,Washington,1
Beckley,Weyers Cave,1
Bedourie,Birdsville,1
Bedourie,Boulia,1
Beihai,Changcha,1
Beihai,Chengdu,1
Beihai,Guangzhou,1
Beihai,Guilin,1
Beihai,Haikou,1
Beihai,Luoyang,1
Beihai,Shenzhen,1
Beihai,Shijiazhuang,1
Beihai,Xi'an,1
Beihai,Zhengzhou,1
Beijing,Algier,1
Beijing,Anqing,1
Beijing,Anshan,1
Beijing,Baku,1
Beijing,Changde,1
Beijing,Chiang Mai,1
Beijing,Colombo,1
Beijing,Delhi,1
Beijing,Erenhot,1
Beijing,Geneva,1
Beijing,Ho Chi Minh City,1
Beijing,Irkutsk,1
Beijing,Jakarta,1
Beijing,Jining,1
Beijing,Kaohsiung,1
Beijing,Luanda,1
Beijing,Luoyang,1
Beijing,Luxi,1
Beijing,Luzhou,1
Beijing,Milano,1
Beijing,Nanchong,1
Beijing,Plaisance,1
Beijing,Rome,1
Beijing,Saipan,1
Beijing,Siem-reap,1
Beijing,Sydney,1
Beijing,Taegu,1
Beijing,Tehran,1
Beijing,Tongren,1
Beijing,Tselinograd,1
Beijing,Ulan-ude,1
Beijing,Vladivostok,1
Beijing,Wanxian,1
Beijing,Weifang,1
Beijing,Yangon,1
Beijing,Zhongwei,1
Beijing,Zurich,1
Beira,Maputo,1
Beira,Nampula,1
Beira,Pemba,1
Beira,Quelimane,1
Beira,Tete,1
Beirut,Accra,1
Beirut,Addis Ababa,1
Beirut,Alexandria,1
Beirut,Algier,1
Beirut,Athens,1
Beirut,Baghdad,1
Beirut,Bahrain,1
Beirut,Basrah,1
Beirut,Berlin,1
Beirut,Brussels,1
Beirut,Casablanca,1
Beirut,Dammam,1
Beirut,Geneva,1
Beirut,Kano,1
Beirut,Lagos,1
Beirut,Mashhad,1
Beirut,Minsk 2,1
Beirut,Muscat,1
Beirut,Najaf,1
Beirut,Sanaa,1
Beirut,Sharjah,1
Beirut,Tehran,1
Beirut,Yerevan,1
Bejaja,Algier,1
Bejaja,Lyon,1
Belem,Belo Horizonte,1
Belem,Breves,1
Belem,Cayenne,1
Belem,Imperatriz,1
Belem,Miami,1
Belem,Parauapebas,1
Belem,Zandery,1
Belfast,Aberdeen,1
Belfast,Amsterdam,1
Belfast,Arrecife,1
Belfast,Barcelona,1
Belfast,Bristol,1
Belfast,Cardiff,1
Belfast,Dalaman,1
Belfast,Dubrovnik,1
Belfast,East Midlands,1
Belfast,Exeter,1
Belfast,Inverness,1
Belfast,Isle Of Man,1
Belfast,Krakow,1
Belfast,Larnaca,1
Belfast,Leeds,1
Belfast,Liverpool,1
Belfast,Malta,1
Belfast,Murcia,1
Belfast,Nice,1
Belfast,Paris,1
Belfast,Reus,1
Belfast,Southampton,1
Belgaum,Bangalore,1
Belgorod,Bishkek,1
Belgorod,Kaliningrad,1
Belgorod,Kazan,1
Belgorod,Krasnodar,1
Belgorod,Nizhniy Novgorod,1
Belgorod,Rostov,1
Belgorod,Samara,1
Belgorod,St. Petersburg,1
Belgrade,Ankara,1
Belgrade,Banja Luka,1
Belgrade,Beauvais,1
Belgrade,Brussels,1
Belgrade,Charleroi,1
Belgrade,Copenhagen,1
Belgrade,Dortmund,1
Belgrade,Dubai,1
Belgrade,Eindhoven,1
Belgrade,Gothenborg,1
Belgrade,Ljubljana,1
Belgrade,Malmoe,1
Belgrade,Memmingen,1
Belgrade,Oslo,1
Belgrade,Prague,1
Belgrade,Sandefjord,1
Belgrade,Skopje,1
Belgrade,Sofia,1
Belgrade,Split,1
Belgrade,Tel-aviv,1
Belgrade,Thessaloniki,1
Belgrade,Tunis,1
Belgrade,Varna,1
Belize City,Atlanta,1
Belize City,Belmopan,1
Belize City,Cancun,1
Belize City,Houston,1
Belize City,Los Angeles,1
Belize City,Merida,1
Belize City,Newark,1
Belize City,Roatan,1
Belize City,San Pedro Sula,1
Belize City,San Salvador,1
Bella Bella,Campbell River,1
Bella Bella,Port Hardy,1
Bella Coola,Anahim Lake,1
Bella Coola,Vancouver,1
Belleville,Sanford,1
Bellingham,Honolulu,1
Bellingham,Los Angeles,1
Bellingham,Mesa,1
Bellingham,Oakland,1
Bellingham,Palm Springs,1
Bellingham,Portland,1
Bellingham,San Diego,1
Bellingham,Seattle,1
Belmopan,Belize City,1
Belo Horizonte,Araxa,1
Belo Horizonte,Belem,1
Belo Horizonte,Buenos Aires,1
Belo Horizonte,Cabo Frio,1
Belo Horizonte,Campina Grande,1
Belo Horizonte,Cuiaba,1
Belo Horizonte,Curitiba,1
Belo Horizonte,Fortaleza,1
Belo Horizonte,Governador Valadares,1
Belo Horizonte,Ilheus,1
Belo Horizonte,Imperatriz,1
Belo Horizonte,Ipatinga,1
Belo Horizonte,Juiz de Fora,1
Belo Horizonte,Lisbon,1
Belo Horizonte,Manaus,1
Belo Horizonte,Panama City,1
Belo Horizonte,Parauapebas,1
Belo Horizonte,Patos de Minas,1
Belo Horizonte,Porto Alegre,1
Belo Horizonte,Sao Jose Dos Campos,1
Belo Horizonte,Sao Luis,1
Belo Horizonte,Uberaba,1
Belo Horizonte,Vitória Da Conquista,1
Beloyarsky,Moscow,1
Beloyarsky,Nyagan,1
Beloyarsky,Sovetskiy,1
Beloyarsky,Yekaterinburg,1
Bemidji,Minneapolis,1
Benbecula,Glasgow,1
Benbecula,Stornoway,1
Benghazi,Alexandria,1
Benghazi,Jeddah,1
Benghazi,Malta,1
Bengkulu,Batam,1
Beni,Bunia,1
Beni,Goma,1
Benin,Abuja,1
Benin,Lagos,1
Bentonville,Cincinnati,1
Bentonville,Denver,1
Bentonville,Detroit,1
Bentonville,Houston,1
Bentonville,Las Vegas,1
Bentonville,Minneapolis,1
Bentonville,Newark,1
Bentonville,Sanford,1
Berbera,Aden,1
Berbera,Djibouti,1
Berbera,Dubai,1
Berbera,Mogadishu,1
Berbera,Sharjah,1
Bergamo,Alghero,1
Bergamo,Alicante,1
Bergamo,Arad,1
Bergamo,Arrecife,1
Bergamo,Athens,1
Bergamo,Barcelona,1
Bergamo,Bari,1
Bergamo,Beauvais,1
Bergamo,Berlin,1
Bergamo,Billund,1
Bergamo,Bratislava,1
Bergamo,Bremen,1
Bergamo,Brindisi,1
Bergamo,Bristol,1
Bergamo,Bucharest,1
Bergamo,Budapest,1
Bergamo,Cagliari,1
Bergamo,Casablanca,1
Bergamo,Catania,1
Bergamo,Chania,1
Bergamo,Charleroi,1
Bergamo,Cluj-napoca,1
Bergamo,Craiova,1
Bergamo,Dublin,1
Bergamo,East Midlands,1
Bergamo,Eindhoven,1
Bergamo,Fes,1
Bergamo,Fuerteventura,1
Bergamo,Gdansk,1
Bergamo,Gerona,1
Bergamo,Gothenborg,1
Bergamo,Gran Canaria,1
Bergamo,Hahn,1
Bergamo,Ibiza,1
Bergamo,Istanbul,1
Bergamo,Katowice,1
Bergamo,Kiev,1
Bergamo,Kos,1
Bergamo,Krakow,1
Bergamo,Lamezia,1
Bergamo,Lappeenranta,1
Bergamo,Leeds,1
Bergamo,London,1
Bergamo,Luebeck,1
Bergamo,Lvov,1
Bergamo,Madrid,1
Bergamo,Malaga,1
Bergamo,Malta,1
Bergamo,Manchester,1
Bergamo,Marrakech,1
Bergamo,Mostar,1
Bergamo,Palermo,1
Bergamo,Palma de Mallorca,1
Bergamo,Pescara,1
Bergamo,Porto,1
Bergamo,Prague,1
Bergamo,Rhodos,1
Bergamo,Riga,1
Bergamo,Rygge,1
Bergamo,Santander,1
Bergamo,Santiago,1
Bergamo,Sevilla,1
Bergamo,Skopje,1
Bergamo,Sofia,1
Bergamo,Stockholm,1
Bergamo,Tallinn-ulemiste International,1
Bergamo,Tampere,1
Bergamo,Tarbes,1
Bergamo,Tenerife,1
Bergamo,Thessaloniki,1
Bergamo,Timisoara,1
Bergamo,Tirana,1
Bergamo,Trapani,1
Bergamo,Valencia,1
Bergamo,Weeze,1
Bergamo,Wroclaw,1
Bergamo,Zaragoza,1
Bergen,Antalya,1
Bergen,Berlin,1
Bergen,Billund,1
Bergen,Bodo,1
Bergen,Bronnoysund,1
Bergen,Chania,1
Bergen,Dubrovnik,1
Bergen,Edinburgh,1
Bergen,Floro,1
Bergen,Gdansk,1
Bergen,Gran Canaria,1
Bergen,Hamburg,1
Bergen,Haugesund,1
Bergen,Katowice,1
Bergen,Keflavik,1
Bergen,Krakow,1
Bergen,Kristiansand,1
Bergen,Kristiansund,1
Bergen,Malaga,1
Bergen,Manchester,1
Bergen,Molde,1
Bergen,New York,1
Bergen,Nice,1
Bergen,Orsta-Volda,1
Bergen,Palma de Mallorca,1
Bergen,Paris,1
Bergen,Prague,1
Bergen,Rome,1
Bergen,Skien,1
Bergen,Sogndal,1
Bergen,Tromso,1
Bergen,Vagar,1
Bergen,Vilnius,1
Bergerac,Bristol,1
Bergerac,Charleroi,1
Bergerac,East Midlands,1
Bergerac,Liverpool,1
Bergerac,London,1
Bergerac,Perigueux,1
Bergerac,Rotterdam,1
Berlevag,Batsfjord,1
Berlevag,Hammerfest,1
Berlevag,Mehamn,1
Berlevag,Vadsø,1
Berlin,Agadir,1
Berlin,Alicante,1
Berlin,Ancona,1
Berlin,Bastia,1
Berlin,Beirut,1
Berlin,Bergamo,1
Berlin,Bergen,1
Berlin,Bern,1
Berlin,Birmingham,1
Berlin,Bologna,1
Berlin,Bristol,1
Berlin,Cagliari,1
Berlin,Cairo,1
Berlin,Dalaman,1
Berlin,Djerba,1
Berlin,East Midlands,1
Berlin,Edinburgh,1
Berlin,Eindhoven,1
Berlin,Faro,1
Berlin,Friedrichshafen,1
Berlin,Funchal,1
Berlin,Gdansk,1
Berlin,Geneva,1
Berlin,Glasgow,1
Berlin,Graz,1
Berlin,Hurghada,1
Berlin,Izmir,1
Berlin,Jerez,1
Berlin,Kiev,1
Berlin,Krakow,1
Berlin,Larnaca,1
Berlin,Liverpool,1
Berlin,Lyon,1
Berlin,Malta,1
Berlin,Manchester,1
Berlin,Mannheim,1
Berlin,Marrakech,1
Berlin,Marseille,1
Berlin,Memmingen,1
Berlin,Menorca,1
Berlin,Milan,1
Berlin,Minsk 2,1
Berlin,Mulhouse,1
Berlin,Nantes,1
Berlin,Pristina,1
Berlin,Rygge,1
Berlin,Samos,1
Berlin,Sarajevo,1
Berlin,Shannon,1
Berlin,Skopje,1
Berlin,Southend,1
Berlin,Stavanger,1
Berlin,Trondheim,1
Berlin,Umea,1
Berlin,Villafranca,1
Berlin,Vilnius,1
Berlin,Warsaw,1
Berlin,Westerland,1
Berlin,Zadar,1
Bermuda,Atlanta,1
Bermuda,Boston,1
Bermuda,Newark,1
Bern,Amsterdam,1
Bern,Barcelona,1
Bern,Berlin,1
Bern,Cologne,1
Bern,Hamburg,1
Bern,Ibiza,1
Bern,London,1
Bern,Marina Di Campo,1
Bern,Munich,1
Bern,Olbia,1
Bern,Palma de Mallorca,1
Bern,Vienna,1
Beslan,Moscow,1
Bethel,Chefornak,1
Bethel,Chevak,1
Bethel,Emmonak,1
Bethel,Hooper Bay,1
Bethel,Kalskag,1
Bethel,Kasigluk,1
Bethel,Kipnuk,1
Bethel,Kongiganak,1
Bethel,Kwigillingok,1
Bethel,Napakiak,1
Bethel,Toksook Bay,1
Bettles,Allakaket,1
Bettles,Fairbanks,1
Beziers,Beauvais,1
Beziers,Bremen,1
Beziers,Bristol,1
Beziers,Edinburgh,1
Beziers,London,1
Beziers,Manchester,1
Beziers,Rygge,1
Beziers,Stockholm,1
Beziers,Weeze,1
Bhairawa,Kathmandu,1
Bharatpur,Kathmandu,1
Bhubaneswar,Bangalore,1
Bhubaneswar,Kolkata,1
Bhubaneswar,Port Blair,1
Bhubaneswar,Vishakhapatnam,1
Biarritz-bayonne,Charleroi,1
Biarritz-bayonne,Copenhagen,1
Biarritz-bayonne,Dublin,1
Biarritz-bayonne,Lille,1
Biarritz-bayonne,London,1
Biarritz-bayonne,Lyon,1
Biarritz-bayonne,Marseille,1
Biarritz-bayonne,Nice,1
Biarritz-bayonne,Stockholm,1
Biarritz-bayonne,Strasbourg,1
Big Trout Lake,Bearskin Lake,1
Big Trout Lake,Fort Severn,1
Big Trout Lake,Kasabonika,1
Big Trout Lake,Sioux Lookout,1
Bijie,Chongqing,1
Bijie,Guangzhou,1
Bijie,Guiyang,1
Bijie,Kunming,1
Bijie,Shanghai,1
Bijie,Shenzhen,1
Bilbao,Dublin,1
Bilbao,Duesseldorf,1
Bilbao,Frankfurt,1
Bilbao,Geneva,1
Bilbao,Istanbul,1
Bilbao,Manchester,1
Bilbao,Munich,1
Bilbao,Oslo,1
